B.Code,B.Author.Last,B.Date,B.Journal,B.New,B.DOI,B.Url,B.Project,B.Link1,B.Link2,B.Link3,B.Link4,era_snapshots_all,era_snapshot_harmonized,B.Version
NN0101,Gasmi-Boubaker,2006,Animal Feed Science and Technology,No,10.1016/j.anifeedsci.2005.05.024,,Livestock Update 2022,,,,,sc,sc,
NN0106,Eniolorunda,2011,African Journal of Biotechnology,No,10.5897/AJB10.1539,,Livestock Update 2022,,,,,sc,sc,
NN0107.1,Etela,2008,Tropical Animal Health and Production,No,10.1007/s11250-007-9070-9,,Livestock Update 2022,,,,,sc,sc,
NN0107.2,Etela,2008,Tropical Animal Health and Production,No,10.1007/s11250-007-9070-9,,Livestock Update 2022,,,,,sc,sc,
NN0108,Ezieshi,2008,African Journal of Biotechnology,No,10.5897/AJB07.600,,Livestock Update 2022,,,,,sc,sc,
NN0109.1,Fagbenro,1995,Aquaculture Nutrition,No,10.1111/j.1365-2095.1995.tb00047.x,,Livestock Update 2022,,,,,sc,sc,
NN0109.2,Fagbenro,1995,Aquaculture Nutrition,No,10.1111/j.1365-2095.1995.tb00047.x,,Livestock Update 2022,,,,,sc,sc,
NN0110.1,Fagbenro,1999,Aquaculture Research,No,10.1046/j.1365-2109.1999.00321.x,,Livestock Update 2022,,,,,sc,sc,
NN0110.2,Fagbenro,1999,Aquaculture,No,10.1016/s0044-8486(98)00409-8,,Livestock Update 2022,,,,,sc,sc,
NN0112,Fagbenro,2004,Aquaculture Research,No,10.1111/j.1365-2109.2004.01070.x,,Livestock Update 2022,,,,,sc,sc,
NN0113,Fagbenro,1991,Bioresource Technology,No,10.1016/0960-8524(91)90192-m,,Livestock Update 2022,,,,,sc,sc,
NN0114,Fagbenro,2010,African Journal of Agricultural Research,No,https://doi.org/10.5897/AJAR.9000509,,Livestock Update 2022,,,,,sc,sc,
NN0115,Fagbenro,2001,Journal of Applied Ichthyology,No,10.1046/j.1439-0426.2001.00252.x,,Livestock Update 2022,,,,,sc,sc,
NN0117,Falaye,2011,Israeli Journal of Aquaculture-Bamidgeh,No,,https://evols.library.manoa.hawaii.edu/handle/10524/36301,Livestock Update 2022,,,,,sc,sc,
NN0118,Fasakin,1999,Aquaculture Research,No,10.1046/j.1365-2109.1999.00318.x,,Livestock Update 2022,,,,,sc,sc,
NN0119.1,Fasuyi,2007,"Journal of Food, Agriculture & Environment",Yes,,https://agris.fao.org/agris-search/search.do?recordID=US201300869656,Livestock Update 2022,,,,,sc,sc,
NN0128.2,Hulugalle,1990,Experimental Agriculture,,10.1017/s001447970001824x,,ERA 2023,,,,,ie,ie,V2.0.24
NN0132,Ike,1986,Soil and Tillage Research,,10.1016/0167-1987(86)90460-5,,ERA 2023,,,,,ie,ie,V2.0.24
NN0135,Adesehinwa,2011,African Journal of Biotechnology,No,10.5897/AJB10.967,,Livestock Update 2022,,,,,sc,sc,
NN0137.1,El-Deek,2002,Archiv fur Geflugelkunde,No,,https://www.researchgate.net/publication/288781735_Use_of_dried_Giant_Snail_meal_Theba_pisana_in_broiler_diets,Livestock Update 2022,,,,,sc,sc,
NN0137.2,El-Deek,2002,Archiv fur Geflugelkunde,No,,https://www.researchgate.net/publication/288781735_Use_of_dried_Giant_Snail_meal_Theba_pisana_in_broiler_diets,Livestock Update 2022,,,,,sc,sc,
NN0137.3,El-Deek,2002,Archiv fur Geflugelkunde,No,,https://www.researchgate.net/publication/288781735_Use_of_dried_Giant_Snail_meal_Theba_pisana_in_broiler_diets,Livestock Update 2022,,,,,sc,sc,
NN0137.4,El-Deek,2002,Archiv fur Geflugelkunde,No,,https://www.researchgate.net/publication/288781735_Use_of_dried_Giant_Snail_meal_Theba_pisana_in_broiler_diets,Livestock Update 2022,,,,,sc,sc,
NN0155,Brand,1995,Animal Feed Science and Technology,No,10.1016/0377-8401(94)00748-x,,Livestock Update 2022,,,,,sc,sc,
NN0156,Brand,1997,South African Journal of Animal Science,No,10.4314/sajas.v17i2.44353,,Livestock Update 2022,,,,,sc,sc,
NN0159.2,Fourie,2011,South African Journal of Enology and Viticulture,,10.21548/32-1-1367,,ERA 2023,,,,,ie,ie,V2.0.24
NN0159.3,Fourie,2011,South African Journal of Enology and Viticulture,,10.21548/32-1-1367,,ERA 2023,,,,,ie,ie,V2.0.24
NN0164,Graham,2005,Biology and Fertility of Soils,,10.1007/s00374-005-0830-2,,ERA 2023,10.1046/j.1365-2389.2002.00472.x,,,,ie,ie,V2.0.24
NN0165,Greyling,2004,Small Ruminant Research,No,10.1016/j.smallrumres.2003.11.014,,Livestock Update 2022,,,,,sc,sc,
NN0179,Ngwa,2002,Livestock Production Science,No,10.1016/s0301-6226(02)00035-0,,Livestock Update 2022,,,,,sc,sc,
NN0180.1,Nkosi,2010,South African Journal of Animal Science,No,10.4314/sajas.v40i2.57283,,Livestock Update 2022,,,,,sc,sc,
NN0180.2,Nkosi,2010,Journal of Animal and Veterinary Advances,No,10.4314/sajas.v40i2.57283,,Livestock Update 2022,,,,,sc,sc,
NN0182,Odhiambo,2011,African Journal of Agricultural Research,No,10.5897/AJAR10.599,,ERA 2020,,,,,mh,mh,
NN0184.1,Fourier,2007,South African Journal of Enology and Viticulture,,10.21548/28-2-1463,,ERA 2023,,,,,ie,ie,V2.0.27
NN0189,Koralagama,2008,Animal,No,10.1017/s1751731108001912,,Livestock Update 2022,,,,,sc,sc,
NN0191.2,Larbi,1993,Agroforestry Systems,No,10.1007/bf00705245,,Livestock Update 2022,,,,,sc,sc,
NN0196,Melaku,2004,Livestock Production Science,No,10.1016/j.livprodsci.2004.01.003,,Livestock Update 2022,,,,,sc,sc,
NN0197,Melaku,2003,Animal Feed Science and Technology,No,10.1016/j.anifeedsci.2003.11.003,,Livestock Update 2022,,,,,sc,sc,
NN0198,Melesse,2013,Livestock Science,No,10.1016/j.livsci.2013.08.012,,Livestock Update 2022,,,,,sc,sc,
NN0200,Nega,2009,Tropical Animal Health and Production,No,10.1007/s11250-008-9215-5,,Livestock Update 2022,,,,,sc,sc,
NN0201,Nsahlai,1996,Animal Feed Science Technology,Yes,10.1016/0377-8401(95)00941-8,,Livestock Update 2022,,,,,sc,sc,
NN0202,Bonsi,1996,Animal Feed Science and Technology,No,10.1016/s0377-8401(96)01048-6,,Livestock Update 2022,,,,,sc,sc,
NN0203,Nurfeta,2010,Tropical Animal Health and Production,No,10.1007/s11250-009-9491-8,,Livestock Update 2022,,,,,sc,sc,
NN0204,Nurfeta,2009,Livestock Science,No,10.1016/j.livsci.2008.08.005,,Livestock Update 2022,,,,,sc,sc,
NN0205,Nurfeta,2014,Tropical Animal Health and Production,No,DOI 10.1007/s11250-013-0527-8,,Livestock Update 2022,,,,,sc,sc,
NN0207.1,Osafo,1997,Animal Science,No,10.1017/S1357729800016295,,Livestock Update 2022,,,,,sc,sc,
NN0207.2,Osafo,1997,Animal Science,No,10.1017/S1357729800016295,,Livestock Update 2022,,,,,sc,sc,
NN0211,Solomon,2008,Livestock Science,No,10.1016/j.livsci.2008.03.011,,Livestock Update 2022,,,,,sc,sc,
NN0212,Tafa,2010,Tropical Animal Health and Production,No,10.1007/s11250-009-9475-8,,Livestock Update 2022,,,,,sc,sc,
NN0214,Tanner,1990,Animal Production,No,10.1017/S0003356100005225,,ERA 2020,,,,,mh; sc,mh; sc,
NN0216,Tegegne,1994,Journal of Agricultural Science,No,10.1017/S0021859600068544,,Livestock Update 2022,,,,,sc,sc,
NN0217,Tegegne,2007,Small Ruminant Research,No,10.1016/j.smallrumres.2006.10.004,,Livestock Update 2022,,,,,sc,sc,
NN0223,Tilahun,2014,Tropical Animal Health and Production,No,10.1007/s11250-013-0532-y,,Livestock Update 2022,,,,,sc,sc,
NN0224,Tolera,2000,Animal Feed Science and Technology,No,10.1016/s0377-8401(00)00135-8,,Livestock Update 2022,,,,,sc,sc,
NN0227,Umunna,1997,Journal of Applied Animal Research,No,10.1080/09712119.1997.9706177,,Livestock Update 2022,,,,,sc,sc,
NN0229,Wallie,2012,Small Ruminant Research,No,10.1016/j.smallrumres.2011.07.014,,Livestock Update 2022,,,,,sc,sc,
NN0230,Wiegand,1994,Tropical Agriculture,No,https://cgspace.cgiar.org/handle/10568/29698,,Livestock Update 2022,,,,,sc,sc,
NN0232,Workayehu,2011,"Crop Economics, Production & Management",,10.2134/agronj2010.0493,,ERA 2023,,,,,ie,ie,V2.0.24
NN0233,Yayneshet,2008,Livestock Science,No,10.1016/j.livsci.2008.02.007,,Livestock Update 2022,,,,,sc,sc,
NN0234,Yeheyis,2012,Tropical Animal Health and Production,No,10.1007/s11250-011-0066-0,,Livestock Update 2022,,,,,sc,sc,
NN0240,Gebrekidan,1999,Nutrient Cycling in Agroecosystems,,,https://link.springer.com/article/10.1023/A:1009721411173,ERA 2023,,,,,ie,ie,V2.0.24
NN0241,Akinnifesi,2006,Experimental Agriculture,,10.1017/s0014479706003814,,ERA 2023,10.2134/agronj2012.0063,10.1007/s11104-007-9247-z,10.1016/j.agee.2006.03.012,,ie,ie,V2.0.24
NN0242,Kang’ombe,2006,Aquaculture Research,No,10.1111/j.1365-2109.2006.01569.x,,Livestock Update 2022,,,,,sc,sc,
NN0244.1,Chikafumbwa,1996,Aquaculture,No,10.1016/s0044-8486(96)01341-5,,Livestock Update 2022,,,,,sc,sc,
NN0244.2,Chikafumbwa,1996,Aquaculture,No,10.1016/s0044-8486(96)01341-5,,Livestock Update 2022,,,,,sc,sc,
NN0247,Akinnifesi,2007,Agronomy Journal,,10.1007/s11104-007-9247-z,,ERA 2023,,,,,ie,ie,V2.0.24
NN0248,Banda,1994,Agroforestry Systems,,10.1007/bf00704831,,ERA 2023,,,,,ie,ie,V2.0.24
NN0251,Wambui,2006,Asian-Australasian Journal of Animal Sciences,No,10.5713/ajas.2006.992,,Livestock Update 2022,,,,,sc,sc,
NN0255,Kariuki,1999,South African Journal of Animal Science,No,,https://cgspace.cgiar.org/handle/10568/29641,Livestock Update 2022,,,,,sc,sc,
NN0261,Ayuke,2011,Agriculture Ecosystems & Environment,,10.1016/j.agee.2010.11.021,,ERA 2023,,,,,ie,ie,V2.0.24
NN0272.1,Katongole,2009,Tropical Animal Health and Production,No,10.1007/s11250-009-9357-0,,Livestock Update 2022,,,,,sc,sc,
NN0272.1.2,Katongole,2009,Tropical Animal Health and Production,No,10.1007/s11250-009-9357-0,,Livestock Update 2022,,,,,sc,sc,
NN0272.2,Katongole,2009,Tropical Animal Health and Production,No,10.1007/s11250-008-9193-7,,Livestock Update 2022,,,,,sc,sc,
NN0276.2,Lapenga,2009,Journal of Animal and Veterinary Advances,No,,https://www.researchgate.net/publication/289580691_Growth_Performance_and_Feed_Utilization_by_Intact_Male_Mubende_Goats_Fed_Various_Supplements_with_Elephant_Grass_Pennisetum_purpureum_as_Basal_Diet_in_Uganda,Livestock Update 2022,,,,,sc,sc,
NN0278,McIntyre,2000,Agronomy Journal,,10.2134/agronj2000.9261081x,,ERA 2023,,,,,ie,ie,V2.0.24
NN0279,Mpairwe,1998,Agroforestry Systems,No,10.1023/A:1006097902270,,Livestock Update 2022,,,,,sc,sc,
NN0280.1,Mpairwe,2003,Livestock Production Science,No,10.1016/s0301-6226(02)00176-8,,Livestock Update 2022,,,,,sc,sc,
NN0280.2,Mpairwe,2003,Livestock Production Science,No,10.1016/s0301-6226(02)00178-1,,Livestock Update 2022,,,,,sc,sc,
NN0282,Mwesigwa,2013,Tropical Animal Health and Production,No,10.1007/s11250-012-0237-7,,Livestock Update 2022,,,,,sc,sc,
NN0293,Zake,2010,Journal of Sustainable Agriculture,No,10.1080/10440046.2010.493368,,Livestock Update 2022,,,,,sc,sc,
NN0296,Gwenzi,2009,Nutrient Cycling in Agroecosystems,,10.1007/s10705-008-9211-1,,ERA 2023,,,,,ie,ie,V2.0.24
NN0310,Okorio,1994,Agroforestry Systems,,10.1007/bf00711210,,ERA 2023,,,,,ie,ie,V2.0.24
NN0315,Chakoma,2016,African Journal of Range & Forage Science,No,10.2989/10220119.2016.1207706,,Livestock Update 2022,,,,,sc,sc,
NN0316,Cherif,2018,Small Ruminant Research,No,10.1016/j.smallrumres.2017.11.008,,Livestock Update 2022,,,,,sc,sc,
NN0320,Evans,2014,Water Science and Technology,No,10.2166/wst.2014.012,,Livestock Update 2022,,,,,sc,sc,
NN0321,Chisoro,2018,South African Journal of Animal Science,No,10.4314/sajas.v48i2.9,,Livestock Update 2022,,,,,sc,sc,
NN0322,Chukwukaelo,2018,Tropical Animal Health and Production,No,10.1007/s11250-017-1457-7,,Livestock Update 2022,,,,,sc,sc,
NN0325,Dada,2017,Journal of Applied Animal Research,No,10.1080/09712119.2016.1233108,,Livestock Update 2022,,,,,sc,sc,
NN0326,Dada,2015,Journal of Fisheries,No,10.17017/jfish.v3i1.2015.58,,Livestock Update 2022,,,,,sc,sc,
NN0329,Ermias,2013,Small Ruminant Research,No,10.1016/j.smallrumres.2013.05.010,,Livestock Update 2022,,,,,sc,sc,
NN0331,Fakayode,2010,Fisheries Society of Nigeria,Yes,,http://hdl.handle.net/1834/38233,Livestock Update 2022,,,,,sc,sc,
NN0334,Getachew,2015,Livestock Science,No,10.1016/j.livsci.2015.03.021,,Livestock Update 2022,,,,,sc,sc,
NN0339.1,Goosen,2014,Aquaculture,No,10.1016/j.aquaculture.2014.03.040,,Livestock Update 2022,,,,,sc,sc,
NN0339.2,Goosen,2014,Aquaculture,No,10.1016/j.aquaculture.2014.03.018,,Livestock Update 2022,,,,,sc,sc,
NN0341,Goosen,2014,Aquaculture International,No,10.1007/s10499-014-9873-4,,Livestock Update 2022,,,,,sc,sc,
NN0342,Goosen,2014,Animal Feed Science and Technology,No,10.1016/j.anifeedsci.2013.10.019,,Livestock Update 2022,,,,,sc,sc,
NN0345,Yisehak,2014,Tropical Animal Health and Production,No,10.1007/s11250-014-0605-6,,Livestock Update 2022,,,,,sc,sc,
NN0347,Midega,2013,Crop Protection,,10.1016/j.cropro.2012.10.018,,ERA 2023,,,,,ie,ie,V2.0.24
NN0356,Kibwana,2013,Pakistan Veterinary Journal,No,,https://orbi.uliege.be/bitstream/2268/165673/1/Katungu_PVJ.pdf,Livestock Update 2022,,,,,sc,sc,
NN0357,Kambashi,2016,Tropical Animal Health and Production,No,10.1007/s11250-016-1070-1,,Livestock Update 2022,,,,,sc,sc,
NN0358,Hassaan,2017,Aquaculture Nutrition,No,10.1111/anu.12424,,Livestock Update 2022,,,,,sc,sc,
NN0361,Kholif,2016,Animal Feed Science and Technology,No,10.1016/j.anifeedsci.2016.04.012,,Livestock Update 2022,,,,,sc,sc,
NN0362,Kholif,2015,Small Ruminant Research,No,10.1016/j.smallrumres.2015.05.007,,Livestock Update 2022,,,,,sc,sc,
NN0365,Hashem,2017,Annals of Animal Science,No,10.1515/aoas-2016-0030,,Livestock Update 2022,,,,,sc,sc,
NN0366,Kholif,2016,Journal of Agricultural and Food Chemistry,No,10.1021/acs.jafc.6b02625,,Livestock Update 2022,,,,,sc,sc,
NN0367,Mahmoud,2017,Aquaculture,No,10.1016/j.aquaculture.2017.03.043,,Livestock Update 2022,,,,,sc,sc,
NN0369,Hassaan,2015,Animal Feed Science and Technology,No,10.1016/j.anifeedsci.2015.01.007,,Livestock Update 2022,,,,,sc,sc,
NN0370,Khattab,2013,Livestock Science,No,10.1016/j.livsci.2013.05.024,,Livestock Update 2022,,,,,sc,sc,
NN0371,Nasr,2017,Reproduction in Domestic Animals,No,10.1111/rda.12881,,Livestock Update 2022,,,,,sc,sc,
NN0372,Hailemariam,2016,Tropical Animal Health and Production,No,10.1007/s11250-015-0953-x,,Livestock Update 2022,,,,,sc,sc,
NN0375,Megersa,2013,Tropical Animal Health and Production,No,10.1007/s11250-012-0264-4,,Livestock Update 2022,,,,,sc,sc,
NN0376,Haftay,2013,Rangeland Journal,No,10.1071/RJ12054,,Livestock Update 2022,,,,,sc,sc,
NN0377,Nurfeta,2014,Tropical Animal Health and Production,No,10.1007/s11250-014-0583-8,,Livestock Update 2022,,,,,sc,sc,
NN0383,Ngugi,2015,Fish & Shellfish Immunology,No,10.1016/j.fsi.2015.03.025,,Livestock Update 2022,,,,,sc,sc,
NN0384,Ngugi,2017,Aquaculture Research,No,10.1111/are.13062,,Livestock Update 2022,,,,,sc,sc,
NN0394,Isah,2015,Tropical Animal Health and Production,No,10.1007/s11250-015-0823-6,,Livestock Update 2022,,,,,sc,sc,
NN0396,Kwari,2012,International Journal of Poultry Science,No,10.3923/ijps.2012.333.337,,Livestock Update 2022,,,,,sc,sc,
NN0399,Mutimura,2016,Tropical Animal Health and Production,No,10.1007/s11250-016-1019-4,,Livestock Update 2022,,,,,sc,sc,
NN0400,Mukasafari,2018,Tropical Animal Health and Production,No,10.1007/s11250-017-1446-x,,Livestock Update 2022,,,,,sc,sc,
NN0411,Bekele,2022,Water Conservation Science and Engineering,,10.1016/j.fcr.2019.107628,,ERA 2023,,,,,ie,ie,V2.0.8
NN0412,Bekele,2021,Water Conservation Science and Engineering,,10.1007/s41101-021-00109-w,,ERA 2023,,,,,ie,ie,V2.0.27
NN0415,Aluoch,2022,Field Crops Research,,10.1016/j.fcr.2021.108420,,ERA 2023,,,,,ie,ie,V2.0.8
NN0416,Ayipio,2018,International Journal of Agronomy,,10.1155/2018/9821825,,ERA 2023,,,,,ie,ie,V2.0.9
NN0417,Baggs,2006,Soil and Tillage Research,,10.1016/j.still.2005.08.006,,ERA 2023,,,,,ie,ie,V2.0.9
NN0419,Jena,2019,Journal of Cleaner Production,,10.1016/j.jclepro.2019.01.278,,ERA 2023,,,,,ie,ie,V2.0.9
NN0420,Rahman,2021,Agronomy Journal,,10.1002/agj2.20536,,ERA 2023,,,,,ie,ie,V2.0.9
NN0421,Lengwati,2020,Frontiers in Sustainable Food Systems,,10.3389/fsufs.2020.00094,,ERA 2023,,,,,ie,ie,V2.0.9
NN0422,Demissie,2019,Crop Protection,,10.1016/j.cropro.2019.01.029,,ERA 2023,,,,,ie,ie,V2.0.9
NN0424,Wale,2007,Agricultural and Forest Entomology,,10.1111/j.1461-9563.2007.00324.x,,ERA 2023,,,,,ie,ie,V2.0.9
NN0425,Borghi,2012,Crop and Pasture Science,,10.1071/CP12344,,ERA 2023,,,,,ie,ie,V2.0.13
NN0426,Soler,2007,Journal of Agronomy and Crop Science,,10.1111/j.1439-037X.2007.00265.x,,ERA 2023,,,,,ie,ie,V2.0.13
NN0427,Balde,2011,Field Crops Research,,10.1016/j.fcr.2011.06.017,,ERA 2023,,,,,ie,ie,V2.0.28
NN0429,Barth,2020,Brazilian Archives of Biology and Technology,,10.1590/1678-4324-solo-2020190537,,ERA 2023,,,,,ie,ie,V2.0.13
NN0431,Parecido,2021,Agronomy Journal,,10.1002/agj2.20712,,ERA 2023,,,,,ie,ie,V2.0.13
NN0436,Jantalia,2008,Nutrient Cycling in Agroecosystems,,10.1007/s10705-008-9178-y,,ERA 2023,10.1016/j.still.2003.08.007,,,,ie,ie,V2.0.14
NN0437,Sgarbossa,2020,Journal of Agronomy and Crop Science,,10.1111/jac.12450,,ERA 2023,,,,,ie,ie,V2.0.14
NN0438,Ndeleko-Barasa,2021,Heliyon,,10.1016/j.heliyon.2021.e08332,,ERA 2023,,,,,ie,ie,V2.0.16
NN0439,Badu,2019,Journal of Plant Nutrition,,10.1080/01904167.2019.1659347,,ERA 2023,,,,,ie,ie,V2.0.18
NN0440,Phares,2022,Journal of Agriculture and Food Research,,10.1016/j.jafr.2022.100434,,ERA 2023,10.1016/j.heliyon.2021.e06267,,,,ie,ie,V2.0.18
NN0444,Ogundijo,2017,Communications in Soil Science and Plant Analysis,,10.1080/00103624.2017.1311909,,ERA 2023,,,,,ie,ie,V2.0.20
NN0445,Parwada,2021,Frontiers in Sustainable Food Systems,,10.3389/fsufs.2021.778144,,ERA 2023,,,,,ie,ie,V2.0.20
NN0446,Kassa,2023,Applied and Environmental Soil Science,,10.1155/2023/9102273,,ERA 2023,,,,,ie,ie,V2.0.20
NN0447,Sida,2020,Plant and Soil,,10.1007/s11104-019-04271-y,,ERA 2023,,,,,ie,ie,V2.0.20
NN0448,Zerssa,2021,Agronomy,,10.3390/agronomy11112097,,ERA 2023,,,,,ie,ie,V2.0.20
NN0450,Pereira,2010,Bulletin of Entomological Research,,10.1017/S0007485310000039,,ERA 2023,,,,,ie,ie,V2.0.21
NN0451,Bossa,2005,Nutrient Cycling in Agroecosystems,,10.1007/s10705-005-7128-5,,ERA 2023,,,,,ie,ie,V2.0.21
NN0452,Eze,2020,Soil and Tillage Research,,10.1016/j.still.2020.104639,,ERA 2023,10.1016/j.fcr.2012.11.010,10.5897/AJAR2016.11092,10.1016/j.agee.2018.07.009,,ie,ie,V2.0.20
NN0453,Abbas,2021,Agriculture,,10.3390/agriculture11040285,,ERA 2023,,,,,ie,ie,V2.0.21
NN0454,Swai,2023,Archives of Agronomy and Soil Science,,10.1080/03650340.2023.2175352,,ERA 2023,,,,,ie,ie,V2.0.21
NN0455,Kätterer,2019,Field Crops Research,,10.1016/j.fcr.2019.02.015,,ERA 2023,,,,,ie,ie,V2.0.21
NN0457,Nwoko,2010,Australian Journal of Crop Science,,,https://www.researchgate.net/publication/242536407_Evaluation_of_Palm_oil_mill_effluent_to_maize_Zea_mays_L_crop_Yields_tissue_nutrient_content_and_residual_soil_chemical_properties,ERA 2023,,,,,ie,ie,V2.0.21
NN0458,Akinnuoye-Adelabu,2019,South African Journal of Plant and Soil,,10.1080/02571862.2018.1525772,,ERA 2023,,,,,ie,ie,V2.0.21
NN0459,Chinasho,2023,Journal of Agriculture and Food Research,,10.1016/j.jafr.2023.100551,,ERA 2023,,,,,ie,ie,V2.0.21
NN0460,Zulu,2022,Agronomy-Basel,,10.3390/agronomy12061411,,ERA 2023,,,,,ie,ie,V2.0.21
NN0461,Melaku,2021,Tropical Agriculture,,,https://journals.sta.uwi.edu/ojs/index.php/ta/article/view/8074,ERA 2023,,,,,ie,ie,V2.0.21
NN0462,Bashagaluke,2020,Agronomy Journal,,10.1002/agj2.20259,,ERA 2023,,,,,ie,ie,V2.0.21
NN0464,Pinard,2014,Agroforestry Systems,,10.1007/s10457-014-9712-7,,ERA 2023,,,,,ie,ie,V2.0.21
NN0465,Garcia,2018,Archives of Agronomy and Soil Science,,10.1080/03650340.2018.1469746,,ERA 2023,,,,,ie,ie,V2.0.21
NN0466,Eifediyi,2022,International Journal of Recycling of Organic Waste in Agriculture,,10.30486/IJROWA.2021.1933189.1274,,ERA 2023,,,,,ie,ie,V2.0.21
NN0467,Asei,2022,Frontiers in Sustainable Food Systems,,10.3389/fsufs.2022.796878,,ERA 2023,,,,,ie,ie,V2.0.21
NN0468,Kermiah,2018,Experimental Agriculture,,10.1017/S0014479718000273,,ERA 2023,,,,,ie,ie,V2.0.21
NN0469,Temesgen,2012,Physics and Chemistry of the Earth,,10.1016/j.pce.2011.07.046,,ERA 2023,,,,,ie,ie,V2.0.21
NN0470,Moreira,2015,Communications in Soil Science and Plant Analysis,,10.1080/00103624.2015.1033542,,ERA 2023,,,,,ie,ie,V2.0.23
NN0471,Geleta,2022,Applied and Environmental Soil Science,,10.1155/2022/3208922,,ERA 2023,,,,,ie,ie,V2.0.23
NN0474,Bekele,2022,Experimental Agriculture,,10.1017/S0014479722000035,,ERA 2023,,,,,ie,ie,V2.0.23
NN0475,Filhoi,2016,Horticultura Brasileira,,10.1590/S0102-05362016003014,,ERA 2023,,,,,ie,ie,V2.0.24
NN0476,Caires,2008,European Journal of Agronomy,,10.1016/j.eja.2007.05.002,,ERA 2023,,,,,ie,ie,V2.0.24
NN0477,Molla,2021,Heliyon,,10.1016/j.heliyon.2021.e06703,,ERA 2023,,,,,ie,ie,V2.0.24
NN0478,Abbas,2022,Caspian Journal of Environmental Sciences,,10.22124/cjes.2022.5759,,ERA 2023,,,,,ie,ie,V2.0.24
NN0481,Sime,2018,Food and Energy Security,,10.1002/fes3.190,,ERA 2023,,,,,ie,ie,V2.0.24
NN0483,Kiobia,2022,Journal of Agriculture and Rural Development in the Tropics and Subtropics,,10.17170/kobra-20190613557,,ERA 2023,,,,,ie,ie,V2.0.24
NN0484,Likpètè,2019,Acta Horticulturae,,10.17660/ActaHortic.2019.1238.6,,ERA 2023,,,,,ie,ie,V2.0.24
NN0485.1,Manzeke,2020,Agronomy Journal,,10.1002/agj2.20175,,ERA 2023,,,,,ie,ie,V2.0.24
NN0485.2,Manzeke,2020,Agronomy Journal,,10.1002/agj2.20175,,ERA 2023,,,,,ie,ie,V2.0.24
NN0486,Andrianary,2021,Field Crops Research,,10.1016/j.fcr.2021.108256,,ERA 2023,,,,,ie,ie,V2.0.24
NN0489,Chilagane,2020,Agricultural Research,,10.1007/s40003-020-00454-7,,ERA 2023,,,,,ie,ie,V2.0.24
NN0490,Abbas,2022,Caspian Journal of Environmental Sciences,,10.22124/cjes.2022.5759,,ERA 2023,,,,,ie,ie,V2.0.24
NN0491,Birhanu,2020,Renewable Agriculture and Food Systems,,10.1017/S1742170519000450,,ERA 2023,,,,,ie,ie,V2.0.24
NN0492,Kassa,2020,Cogent Food & Agriculture,,10.1080/23311932.2020.1801216,,ERA 2023,,,,,ie,ie,V2.0.24
NN0493,Kusi,2019,Annals of Agricultural Science,,10.1016/j.aoas.2019.03.001,,ERA 2023,,,,,ie,ie,V2.0.24
NN0494,Anyaoha,2018,Plant Genetic Resources: Characterization and Utilization,,10.1017/S1479262118000060,,ERA 2023,,,,,ie,ie,V2.0.24
NN0495,Adeboye,2021,Information Processing in Agriculture,,10.1016/j.inpa.2020.10.002,,ERA 2023,,,,,ie,ie,V2.0.24
NN0496,Ulzen,2023,Plant Production Science,,10.1080/1343943X.2022.2156893,,ERA 2023,,,,,ie,ie,V2.0.24
NN0497,Belal,2019,Communications in Soil Science and Plant Analysis,,10.1080/00103624.2019.1648497,,ERA 2023,,,,,ie,ie,V2.0.24
NN0498,Amouzou,2018,Agricultural Systems,,10.1016/j.agsy.2018.06.005,,ERA 2023,,,,,ie,ie,V2.0.24
NN0499,Amare,2022,Experimental Agriculture,,10.1017/S0014479721000302,,ERA 2023,,,,,ie,ie,V2.0.24
NN0502,Wamatu,2019,Journal of Experimental Biology and Agricultural Sciences,,10.18006/2019.7(1).42.50,,ERA 2023,,,,,ie,ie,V2.0.24
NN0504,Senthilkumar,2021,Field Crops Research,,10.1016/j.fcr.2021.108201,,ERA 2023,,,,,ie,ie,V2.0.24
NN0505,Adjebeng-Danquah,2021,International Journal of Agronomy,,10.1155/2021/6615636,,ERA 2023,,,,,ie,ie,V2.0.24
NN0506,Naiem,2022,Saudi Journal of Biological Sciences,,10.1016/j.sjbs.2021.12.049,,ERA 2023,,,,,ie,ie,V2.0.24
NN0507,Muller,2020,Water Sa,,10.3390/w12102655,,ERA 2023,,,,,ie,ie,V2.0.24
NN0508,van Vugt,2018,Agriculture Ecosystems & Environment,,10.1016/j.agee.2017.05.008,,ERA 2023,,,,,ie,ie,V2.0.24
NN0509,Bagula,2022,Land,,10.3390/land11101833,,ERA 2023,,,,,ie,ie,V2.0.24
NN0510,Eddin,2023,Irrigation Science,,10.1007/s00271-022-00840-9,,ERA 2023,,,,,ie,ie,V2.0.24
NN0511,Hassan,2022,Journal of Integrative Agriculture,,10.1016/j.jia.2022.08.088,,ERA 2023,,,,,ie,ie,V2.0.24
NN0512,Shumba,2020,South African Journal of Plant and Soil,,10.1080/02571862.2019.1678686,,ERA 2023,,,,,ie,ie,V2.0.24
NN0514.1,Ouedraogo,2018,"Improving the Profitability, Sustainability and Efficiency of Nutrients Through Site Specific Fertilizer Recommendations in West Africa Agro-Ecosystems",,10.1007/978-3-319-58792-9_1,,ERA 2023,,,,,ie,ie,V2.0.24
